Date,Year,Month,Day_of_Year,Product,Consumer_Demand,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Inventory_Level,Lead_Time_Days,Supply_Disruption,Temperature_C,Wind_Speed_kmh,Rainfall_mm,Commodity_Price_INR,News_Sentiment,Demand_Amplification,Bullwhip_Ratio,Risk_Score,Risk_Label,Risk_Level_Num
2020-06-01,2020,6,153,Tomato,1164.7,2159.63,4178.0,9527.18,4381.0,7,0,31.8,22.1,33.5,4254.0,-0.006,1.854,2.2012,50.59,MEDIUM,1
2020-06-02,2020,6,154,Onion,1355.12,2399.89,4679.15,11194.78,4868.0,5,0,29.6,19.1,4.7,4124.0,-0.532,1.771,2.1753,41.53,MEDIUM,1
2020-06-03,2020,6,155,Sugar,1288.37,2105.93,4307.05,10126.7,4525.0,4,0,29.7,16.0,10.9,4213.0,-0.573,1.635,2.2442,38.66,MEDIUM,1
2020-06-04,2020,6,156,Milk,1293.24,2413.63,4686.83,12194.97,5302.0,7,0,30.1,21.1,12.8,4134.0,-0.613,1.866,2.2045,52.47,MEDIUM,1
2020-06-05,2020,6,157,Rice,1208.37,2021.94,4097.88,10494.87,4739.0,4,0,28.6,20.7,26.0,4590.0,-0.356,1.673,2.1498,39.93,MEDIUM,1
2020-06-06,2020,6,158,Wheat,1237.73,2286.12,4820.43,12162.94,5423.0,4,0,29.8,20.8,7.8,4138.0,-0.032,1.847,2.1371,33.6,MEDIUM,1
2020-06-07,2020,6,159,Tomato,1356.14,2252.93,4552.44,11795.71,5234.0,7,0,31.6,19.9,1.9,3935.0,-0.623,1.661,2.0866,49.41,MEDIUM,1
2020-06-08,2020,6,160,Onion,1391.65,2411.9,4798.99,12457.17,5572.0,5,0,30.7,16.3,9.4,4180.0,-0.594,1.733,2.0269,40.17,MEDIUM,1
2020-06-09,2020,6,161,Sugar,1236.1,2315.88,4863.48,11767.31,5203.0,7,0,33.1,17.2,25.9,4421.0,-0.157,1.874,2.0032,50.04,MEDIUM,1
2020-06-10,2020,6,162,Milk,1277.6,2442.47,5638.96,14401.09,6225.0,6,0,29.5,17.5,10.9,4167.0,-0.445,1.912,2.1695,46.44,MEDIUM,1
2020-06-11,2020,6,163,Rice,1349.4,2301.17,4227.5,11214.28,4980.0,6,1,33.8,16.6,2.3,4134.0,-0.543,1.705,2.0388,74.64,HIGH,2
2020-06-12,2020,6,164,Wheat,1284.94,2297.62,4764.44,10992.11,4880.0,4,0,29.7,17.9,2.1,4040.0,-0.191,1.788,1.935,30.38,MEDIUM,1
2020-06-13,2020,6,165,Tomato,1350.29,2470.46,4914.4,12550.04,5498.0,5,0,28.6,14.6,11.7,4273.0,0.269,1.83,1.92,35.18,MEDIUM,1
2020-06-14,2020,6,166,Onion,1341.38,2472.73,5155.34,12907.21,5607.0,4,0,29.0,14.7,26.6,4195.0,-0.452,1.843,2.0174,34.47,MEDIUM,1
2020-06-15,2020,6,167,Sugar,1278.78,2540.59,5155.33,13444.76,5891.0,7,0,33.9,21.4,3.4,4134.0,-0.57,1.987,2.0366,49.74,MEDIUM,1
2020-06-16,2020,6,168,Milk,1236.64,2058.9,4352.95,10597.46,4738.0,4,0,30.9,19.0,0.9,4268.0,-0.287,1.665,2.082,35.34,MEDIUM,1
2020-06-17,2020,6,169,Rice,1342.41,2410.81,4394.18,11650.87,5155.0,5,0,29.6,16.0,21.5,3967.0,0.541,1.796,2.116,34.04,MEDIUM,1
2020-06-18,2020,6,170,Wheat,1332.27,2623.0,4939.5,13107.89,5793.0,4,0,31.6,18.5,0.9,4138.0,-0.441,1.969,2.119,35.37,MEDIUM,1
2020-06-19,2020,6,171,Tomato,1399.49,2540.61,5578.44,13784.48,6086.0,7,0,32.4,21.3,2.2,4231.0,-0.559,1.815,2.1027,51.65,MEDIUM,1
2020-06-20,2020,6,172,Onion,1288.11,2443.21,4534.71,11435.05,5067.0,5,0,31.2,16.1,7.6,4166.0,-0.603,1.897,2.0458,40.36,MEDIUM,1
2020-06-21,2020,6,173,Sugar,1239.6,2200.73,3984.73,10063.82,4446.0,7,0,31.0,15.5,23.7,4013.0,-0.629,1.775,2.0892,49.61,MEDIUM,1
2020-06-22,2020,6,174,Milk,1239.41,2184.41,4216.4,10571.14,4745.0,6,0,30.5,18.5,3.7,4238.0,-0.656,1.762,2.0837,46.92,MEDIUM,1
2020-06-23,2020,6,175,Rice,1275.67,2398.64,5321.99,12480.9,5442.0,7,0,30.0,18.6,17.2,4210.0,-0.232,1.88,2.0787,49.44,MEDIUM,1
2020-06-24,2020,6,176,Wheat,1281.57,2330.02,4759.65,11257.67,5011.0,4,0,30.5,15.1,7.7,4219.0,-0.498,1.818,2.0624,35.62,MEDIUM,1
2020-06-25,2020,6,177,Tomato,1312.26,2271.04,4392.62,10821.44,4859.0,4,0,29.0,15.5,27.7,4166.0,-0.342,1.731,2.1229,35.21,MEDIUM,1
2020-06-26,2020,6,178,Onion,1260.27,2192.95,4460.84,11194.04,5031.0,4,0,30.2,15.5,4.4,4478.0,-0.717,1.74,2.1454,40.55,MEDIUM,1
2020-06-27,2020,6,179,Sugar,1276.58,2268.77,4438.15,11169.82,4979.0,5,0,31.6,17.6,10.4,4031.0,-0.463,1.777,2.2332,41.12,MEDIUM,1
2020-06-28,2020,6,180,Milk,1197.7,2311.23,4478.79,11698.85,5134.0,4,0,30.5,20.5,23.9,4252.0,-0.287,1.93,2.1592,36.34,MEDIUM,1
2020-06-29,2020,6,181,Rice,1218.03,2302.12,4330.42,11679.66,5126.0,5,0,29.6,19.9,33.1,4104.0,-0.449,1.89,2.1536,40.59,MEDIUM,1
2020-06-30,2020,6,182,Wheat,1264.01,2165.77,4502.32,11351.15,5051.0,4,0,31.1,20.0,4.7,4127.0,0.205,1.713,2.1488,32.48,MEDIUM,1
2020-07-01,2020,7,183,Tomato,1208.98,2106.19,4237.81,11381.52,5100.0,8,0,26.6,18.6,4.6,4188.0,-0.623,1.742,2.0994,56.49,MEDIUM,1
2020-07-02,2020,7,184,Onion,1249.52,2437.31,5066.27,13290.45,5775.0,10,0,27.2,19.6,26.6,4266.0,-0.88,1.951,2.1885,69.89,MEDIUM,1
2020-07-03,2020,7,185,Sugar,1145.61,1911.51,3789.41,10229.03,4535.0,10,0,27.0,18.7,49.4,4010.0,-0.585,1.669,1.9664,62.52,MEDIUM,1
2020-07-04,2020,7,186,Milk,1100.94,1983.57,4042.06,10649.79,4752.0,9,0,27.8,17.5,19.4,4145.0,-0.727,1.802,1.7556,56.42,MEDIUM,1
2020-07-05,2020,7,187,Rice,1146.85,2117.97,4236.75,9765.04,4460.0,7,0,26.2,18.7,4.8,4288.0,-0.968,1.847,1.7405,48.83,MEDIUM,1
2020-07-06,2020,7,188,Wheat,1151.04,2159.68,4309.7,10340.5,4659.0,7,1,27.6,18.0,7.5,4128.0,-0.879,1.876,1.7084,76.3,HIGH,2
2020-07-07,2020,7,189,Tomato,1240.07,2096.89,4233.56,10247.6,4673.0,9,0,27.6,18.1,21.2,4259.0,-0.457,1.691,1.7953,56.8,MEDIUM,1
2020-07-08,2020,7,190,Onion,1124.67,2051.93,4320.28,11040.95,4952.0,8,0,27.8,20.7,24.5,3946.0,-0.259,1.824,1.7762,47.94,MEDIUM,1
2020-07-09,2020,7,191,Sugar,1124.77,1946.05,3888.25,9493.58,4293.0,7,1,25.8,19.0,5.1,4009.0,-0.881,1.73,1.7778,76.16,HIGH,2
2020-07-10,2020,7,192,Milk,1095.55,2040.61,3787.41,8632.12,3982.0,10,0,29.4,15.6,47.0,4177.0,-0.368,1.863,1.6634,58.56,MEDIUM,1
2020-07-11,2020,7,193,Rice,1224.62,2051.07,4433.84,11140.14,4962.0,10,0,25.7,14.0,33.7,3903.0,-0.124,1.675,1.7085,56.25,MEDIUM,1
2020-07-12,2020,7,194,Wheat,1171.52,2047.23,3932.18,10182.51,4555.0,9,0,24.6,18.3,6.8,4093.0,-0.02,1.747,1.7177,51.8,MEDIUM,1
2020-07-13,2020,7,195,Tomato,1094.94,2054.78,4322.66,11190.8,5060.0,7,0,25.6,19.3,31.3,4074.0,-0.9,1.877,1.6558,45.08,MEDIUM,1
2020-07-14,2020,7,196,Onion,1237.02,2162.33,4353.64,11598.18,5082.0,10,1,25.7,16.3,0.2,4073.0,-0.196,1.748,1.6623,86.64,HIGH,2
2020-07-15,2020,7,197,Sugar,1144.99,2103.36,3843.71,9296.76,4254.0,8,0,28.8,15.1,25.5,4184.0,-0.475,1.837,1.6179,48.48,MEDIUM,1
2020-07-16,2020,7,198,Milk,1070.43,1826.44,3678.81,8627.55,3991.0,8,0,24.3,18.4,4.7,3982.0,-0.877,1.706,1.6376,48.95,MEDIUM,1
2020-07-17,2020,7,199,Rice,1152.75,2149.04,4305.24,10269.11,4587.0,9,0,23.5,18.5,40.5,4209.0,-0.101,1.864,1.6941,53.01,MEDIUM,1
2020-07-18,2020,7,200,Wheat,1147.53,2031.75,3970.1,9476.43,4271.0,10,0,27.7,18.9,16.7,4088.0,-0.728,1.771,1.7023,60.05,MEDIUM,1
2020-07-19,2020,7,201,Tomato,1131.32,2113.23,4164.34,10375.07,4641.0,9,0,24.7,16.9,18.3,4164.0,-0.385,1.868,1.6911,53.93,MEDIUM,1
2020-07-20,2020,7,202,Onion,995.2,1824.84,3594.4,9236.18,4291.0,10,0,28.5,13.5,25.4,4206.0,-0.067,1.834,1.5744,56.01,MEDIUM,1
2020-07-21,2020,7,203,Sugar,1092.12,1909.91,3628.36,8591.18,3924.0,9,0,28.9,13.5,6.1,4071.0,-0.445,1.749,1.6398,52.53,MEDIUM,1
2020-07-22,2020,7,204,Milk,1053.87,1853.95,3747.15,9141.66,4109.0,7,1,25.1,16.3,22.8,4154.0,-0.689,1.759,1.6306,74.44,HIGH,2
2020-07-23,2020,7,205,Rice,1097.68,1971.55,3949.56,9514.41,4325.0,10,1,26.7,15.2,20.1,3980.0,-0.679,1.796,1.5974,87.36,HIGH,2
2020-07-24,2020,7,206,Wheat,1199.03,2229.5,4763.29,12978.09,5651.0,10,0,27.7,18.9,2.8,3843.0,-0.341,1.859,1.7719,58.28,MEDIUM,1
2020-07-25,2020,7,207,Tomato,1147.06,2179.21,4617.73,12106.02,5317.0,8,0,24.6,20.8,4.7,4112.0,-0.317,1.9,1.9488,51.94,MEDIUM,1
2020-07-26,2020,7,208,Onion,1060.8,1792.11,3860.35,9683.1,4365.0,8,1,28.1,20.3,20.2,4247.0,-0.407,1.689,1.9657,83.99,HIGH,2
2020-07-27,2020,7,209,Sugar,1074.84,1902.93,3780.85,9826.9,4383.0,7,0,26.3,13.2,19.3,4271.0,0.014,1.77,2.0427,48.28,MEDIUM,1
2020-07-28,2020,7,210,Milk,1091.72,2057.62,4220.69,10514.19,4728.0,7,0,26.6,17.3,8.3,4188.0,-0.278,1.885,2.0071,48.38,MEDIUM,1
2020-07-29,2020,7,211,Rice,984.8,1788.93,3831.35,9891.62,4436.0,7,0,27.2,23.1,1.1,4145.0,-0.17,1.817,1.8474,45.01,MEDIUM,1
2020-07-30,2020,7,212,Wheat,1118.5,2042.85,4268.4,10669.89,4766.0,9,0,28.9,14.5,23.0,4143.0,-0.516,1.826,1.9438,58.17,MEDIUM,1
2020-07-31,2020,7,213,Tomato,1047.15,1724.06,3445.73,8329.13,3872.0,7,0,26.3,22.3,16.0,4112.0,-0.484,1.646,2.0179,48.81,MEDIUM,1
2020-08-01,2020,8,214,Onion,1068.67,2039.83,4030.88,10981.55,4824.0,7,0,24.0,20.6,1.2,4336.0,-0.744,1.909,1.8991,50.57,MEDIUM,1
2020-08-02,2020,8,215,Sugar,1072.15,1930.65,4066.89,9122.73,4033.0,9,0,24.9,18.0,29.4,4121.0,-0.351,1.801,1.9199,56.76,MEDIUM,1
2020-08-03,2020,8,216,Milk,978.87,1701.9,3655.29,7927.13,3608.0,8,1,26.4,19.9,11.4,4140.0,-0.613,1.739,1.899,82.95,HIGH,2
2020-08-04,2020,8,217,Rice,1016.65,1804.88,4047.75,10329.68,4651.0,9,0,24.9,16.3,3.7,4690.0,0.227,1.775,1.8393,58.35,MEDIUM,1
2020-08-05,2020,8,218,Wheat,1062.36,2038.86,3972.16,9635.87,4315.0,10,0,25.4,24.7,0.3,4020.0,-0.501,1.919,1.8409,60.32,MEDIUM,1
2020-08-06,2020,8,219,Tomato,1039.75,1804.5,3523.68,8266.09,3843.0,9,0,26.8,18.5,10.6,4106.0,-0.629,1.736,2.0281,59.63,MEDIUM,1
2020-08-07,2020,8,220,Onion,966.28,1766.35,3634.61,9544.97,4308.0,8,0,28.2,21.2,3.4,4103.0,-0.796,1.828,1.883,53.26,MEDIUM,1
2020-08-08,2020,8,221,Sugar,968.51,1738.4,3691.92,9027.19,4129.0,10,0,26.9,18.2,1.0,4479.0,-1.0,1.795,1.8045,66.86,MEDIUM,1
2020-08-09,2020,8,222,Milk,1005.39,1872.96,3200.21,7712.19,3633.0,10,0,26.9,20.1,18.4,4232.0,-0.013,1.863,1.835,59.91,MEDIUM,1
2020-08-10,2020,8,223,Rice,988.37,1945.92,3944.1,10576.35,4690.0,7,0,29.1,19.2,20.9,4022.0,-0.383,1.969,1.8772,45.29,MEDIUM,1
2020-08-11,2020,8,224,Wheat,1069.25,1819.32,3876.5,9179.92,4192.0,8,0,26.5,19.9,8.5,3997.0,-0.71,1.701,1.9478,52.77,MEDIUM,1
2020-08-12,2020,8,225,Tomato,1079.48,1924.23,3685.36,8925.02,4018.0,9,0,25.4,15.6,3.6,4116.0,-0.129,1.783,1.9328,55.8,MEDIUM,1
2020-08-13,2020,8,226,Onion,996.09,1648.07,2954.38,7356.99,3412.0,7,0,27.8,22.9,15.2,4309.0,-0.645,1.655,2.1772,53.97,MEDIUM,1
2020-08-14,2020,8,227,Sugar,928.43,1723.26,3183.57,8194.96,3693.0,10,0,28.6,19.6,22.6,4041.0,0.03,1.856,2.1197,62.06,MEDIUM,1
2020-08-15,2020,8,228,Milk,961.14,1801.97,3567.16,9108.62,4159.0,10,0,28.7,19.1,8.4,4155.0,-0.299,1.875,2.0232,63.39,MEDIUM,1
2020-08-16,2020,8,229,Rice,992.56,1664.67,3455.32,8892.24,4005.0,9,1,25.5,17.3,0.3,4145.0,0.029,1.677,2.0767,87.46,HIGH,2
2020-08-17,2020,8,230,Wheat,1019.72,1838.37,3472.86,7952.29,3653.0,8,0,24.7,16.0,15.3,4105.0,-0.806,1.803,2.2236,58.43,MEDIUM,1
2020-08-18,2020,8,231,Tomato,994.18,1802.19,3567.17,9157.84,4196.0,10,0,24.8,18.4,81.5,4709.0,-0.235,1.813,2.2632,72.21,MEDIUM,1
2020-08-19,2020,8,232,Onion,954.22,1684.19,3546.7,8952.74,4165.0,8,1,28.0,18.5,54.9,4082.0,-0.031,1.765,2.2138,84.18,HIGH,2
2020-08-20,2020,8,233,Sugar,976.99,1689.81,3715.4,9051.76,4150.0,10,0,26.5,19.0,0.3,4246.0,-0.144,1.73,2.1861,65.97,MEDIUM,1
2020-08-21,2020,8,234,Milk,957.09,1756.34,3536.3,8931.8,4065.0,10,0,28.5,19.3,1.2,4205.0,-0.642,1.835,2.1364,67.31,MEDIUM,1
2020-08-22,2020,8,235,Rice,985.2,1793.96,3647.46,9468.46,4257.0,9,1,27.6,17.0,32.6,4051.0,-0.101,1.821,2.1551,88.34,HIGH,2
2020-08-23,2020,8,236,Wheat,901.67,1685.5,3641.97,9359.34,4206.0,10,0,27.2,16.7,6.4,4150.0,-0.462,1.869,1.9681,63.33,MEDIUM,1
2020-08-24,2020,8,237,Tomato,919.52,1541.22,3006.74,7414.08,3493.0,10,1,26.6,17.3,54.2,4120.0,-0.256,1.676,1.9099,91.13,HIGH,2
2020-08-25,2020,8,238,Onion,862.32,1521.22,3208.32,7499.41,3492.0,10,1,25.5,18.6,1.2,4648.0,-0.975,1.764,1.8183,98.63,HIGH,2
2020-08-26,2020,8,239,Sugar,985.67,1796.45,3635.37,8624.69,4027.0,9,0,25.3,18.1,14.7,4059.0,-0.407,1.823,1.8522,55.41,MEDIUM,1
2020-08-27,2020,8,240,Milk,875.45,1515.3,2820.97,6869.62,3290.0,9,0,25.4,18.7,16.4,4129.0,-0.484,1.731,1.8773,56.87,MEDIUM,1
2020-08-28,2020,8,241,Rice,905.3,1527.77,3047.54,8242.04,3843.0,10,0,28.9,17.8,6.7,4292.0,-0.677,1.688,1.8029,63.35,MEDIUM,1
2020-08-29,2020,8,242,Wheat,904.17,1752.58,3518.18,9258.85,4218.0,9,1,27.1,19.2,40.4,4122.0,-0.787,1.938,1.7844,86.92,HIGH,2
2020-08-30,2020,8,243,Tomato,851.99,1484.84,3035.3,7431.49,3457.0,9,0,27.6,17.4,52.6,4102.0,-0.699,1.743,1.737,55.57,MEDIUM,1
2020-08-31,2020,8,244,Onion,929.2,1711.19,3701.01,10353.68,4664.0,7,0,30.4,22.5,14.7,4173.0,-0.591,1.842,1.7095,45.33,MEDIUM,1
2020-09-01,2020,9,245,Sugar,882.74,1547.65,3090.49,7388.87,3524.0,4,0,27.6,16.0,4.1,3741.0,-1.0,1.753,1.7906,31.86,MEDIUM,1
2020-09-02,2020,9,246,Milk,1012.3,1974.98,3973.56,9851.26,4452.0,7,0,29.9,17.4,16.8,4270.0,0.323,1.951,1.7839,42.84,MEDIUM,1
2020-09-03,2020,9,247,Rice,977.85,1829.49,3539.92,8850.58,4047.0,6,0,29.1,16.5,8.6,3998.0,-0.49,1.871,1.7275,38.36,MEDIUM,1
2020-09-04,2020,9,248,Wheat,975.96,1825.52,3935.09,10740.79,4861.0,7,0,30.3,18.8,29.1,4009.0,-0.371,1.87,1.9114,45.62,MEDIUM,1
2020-09-05,2020,9,249,Tomato,930.56,1730.47,3427.25,8541.73,3986.0,5,0,29.1,18.8,40.6,4250.0,-0.104,1.86,1.9523,37.3,MEDIUM,1
2020-09-06,2020,9,250,Onion,1044.38,1696.55,3408.85,8419.1,3804.0,7,0,30.0,23.8,11.7,4086.0,-0.726,1.624,1.8734,47.59,MEDIUM,1
2020-09-07,2020,9,251,Sugar,950.83,1650.69,3166.0,7439.57,3489.0,5,0,28.3,14.5,39.6,4038.0,-0.31,1.736,1.9312,35.9,MEDIUM,1
2020-09-08,2020,9,252,Milk,987.42,1714.47,3332.99,8072.88,3674.0,6,0,28.5,21.3,4.3,4117.0,-0.059,1.736,1.9218,40.29,MEDIUM,1
2020-09-09,2020,9,253,Rice,904.84,1584.67,3085.51,7322.56,3450.0,6,0,30.8,17.2,1.9,3981.0,-0.319,1.751,1.8464,39.29,MEDIUM,1
2020-09-10,2020,9,254,Wheat,908.8,1719.59,3752.52,8659.6,4007.0,7,0,27.2,18.1,1.7,4407.0,-0.465,1.892,1.9402,50.5,MEDIUM,1
2020-09-11,2020,9,255,Tomato,959.28,1765.56,3562.42,8516.14,3956.0,4,0,27.5,17.7,59.1,4141.0,-0.604,1.841,2.149,36.66,MEDIUM,1
2020-09-12,2020,9,256,Onion,946.81,1737.2,3418.33,8823.8,3987.0,6,0,30.2,13.3,8.3,4160.0,-0.972,1.835,2.1133,48.16,MEDIUM,1
2020-09-13,2020,9,257,Sugar,905.21,1766.08,3630.46,8494.34,3839.0,4,0,29.7,13.4,6.7,4123.0,-0.002,1.951,2.0822,32.47,MEDIUM,1
2020-09-14,2020,9,258,Milk,930.77,1642.57,3456.07,8695.31,3969.0,4,0,30.3,17.1,12.9,4110.0,-0.277,1.765,2.073,33.58,MEDIUM,1
2020-09-15,2020,9,259,Rice,932.73,1824.96,3645.03,8887.82,4059.0,4,0,27.3,17.1,16.0,4770.0,-0.25,1.957,2.1041,40.51,MEDIUM,1
2020-09-16,2020,9,260,Wheat,830.48,1563.42,3337.26,8638.39,3913.0,6,0,27.4,16.1,34.4,4484.0,0.12,1.883,1.9881,44.06,MEDIUM,1
2020-09-17,2020,9,261,Tomato,878.29,1595.28,2998.79,7354.59,3398.0,7,0,29.5,17.0,0.6,4013.0,-0.304,1.816,2.0472,47.36,MEDIUM,1
2020-09-18,2020,9,262,Onion,845.44,1369.2,2647.59,6253.72,3015.0,6,0,27.5,17.2,0.7,4087.0,-0.49,1.62,2.1519,45.6,MEDIUM,1
2020-09-19,2020,9,263,Sugar,903.91,1717.78,3395.68,8963.76,4102.0,4,0,30.1,17.4,4.3,4323.0,-1.0,1.9,2.1702,40.78,MEDIUM,1
2020-09-20,2020,9,264,Milk,878.97,1670.1,3377.99,8851.31,4070.0,7,0,30.6,14.6,3.6,4377.0,-0.439,1.9,2.147,53.17,MEDIUM,1
2020-09-21,2020,9,265,Rice,851.34,1590.69,3443.75,9051.82,4130.0,6,0,27.9,19.1,41.8,4034.0,-0.228,1.868,2.1038,43.04,MEDIUM,1
2020-09-22,2020,9,266,Wheat,829.17,1584.74,3126.67,8170.42,3743.0,7,1,30.7,21.2,0.8,4092.0,-0.512,1.911,1.9822,78.21,HIGH,2
2020-09-23,2020,9,267,Tomato,847.5,1518.29,3049.26,7432.9,3521.0,7,0,28.5,17.8,13.1,4084.0,-0.099,1.792,1.9243,45.2,MEDIUM,1
2020-09-24,2020,9,268,Onion,774.18,1543.97,3288.7,8000.85,3665.0,6,0,29.6,13.8,1.5,4144.0,-0.612,1.994,1.7376,40.56,MEDIUM,1
2020-09-25,2020,9,269,Sugar,862.31,1490.31,3106.09,7627.61,3577.0,5,0,24.6,16.9,6.1,4041.0,-0.367,1.728,1.7838,34.0,MEDIUM,1
2020-09-26,2020,9,270,Milk,850.15,1644.92,3346.06,7945.72,3621.0,6,0,26.4,17.8,26.3,4134.0,-0.242,1.935,1.6877,37.87,MEDIUM,1
2020-09-27,2020,9,271,Rice,884.82,1569.63,3090.21,7951.74,3687.0,7,1,28.3,13.7,4.1,4183.0,-0.108,1.774,1.6906,72.73,HIGH,2
2020-09-28,2020,9,272,Wheat,835.43,1447.95,2906.06,7245.99,3434.0,6,0,28.3,14.9,2.8,4144.0,-0.523,1.733,1.6772,39.21,MEDIUM,1
2020-09-29,2020,9,273,Tomato,963.71,1687.06,3115.15,7085.09,3345.0,4,1,30.1,12.4,28.5,4158.0,-0.272,1.751,1.7056,58.52,HIGH,2
2020-09-30,2020,9,274,Onion,802.99,1338.14,2697.68,6463.79,3130.0,5,0,24.1,19.7,22.8,4056.0,-0.536,1.666,1.6163,32.48,MEDIUM,1
2020-10-01,2020,10,275,Sugar,1035.86,2004.47,4334.32,11312.92,5087.0,9,0,29.4,15.5,1.3,4014.0,-0.711,1.935,1.7313,54.66,MEDIUM,1
2020-10-02,2020,10,276,Milk,1051.99,1957.65,3668.65,9012.95,4004.0,6,0,31.6,8.0,23.1,3984.0,-0.525,1.861,1.6342,37.14,MEDIUM,1
2020-10-03,2020,10,277,Rice,928.58,1813.44,3394.67,8563.87,3961.0,6,1,33.5,6.2,13.4,3972.0,-0.119,1.953,1.6521,65.38,HIGH,2
2020-10-04,2020,10,278,Wheat,872.53,1596.82,3243.34,8160.16,3707.0,7,0,31.8,5.2,7.3,4028.0,-0.204,1.83,1.5147,39.02,MEDIUM,1
2020-10-05,2020,10,279,Tomato,1034.29,2005.28,4244.18,9976.06,4440.0,9,0,29.0,12.1,0.6,3898.0,-0.314,1.939,1.5113,49.24,MEDIUM,1
2020-10-06,2020,10,280,Onion,916.37,1692.27,3062.26,8145.18,3744.0,9,1,32.3,14.7,18.0,3873.0,-0.588,1.847,1.608,82.06,HIGH,2
2020-10-07,2020,10,281,Sugar,1036.34,1659.16,3530.18,8968.65,4130.0,8,0,30.2,6.8,2.1,3869.0,-0.059,1.601,1.5157,43.03,MEDIUM,1
2020-10-08,2020,10,282,Milk,1021.7,1854.55,3524.98,9142.73,4175.0,9,0,31.1,10.4,4.5,3948.0,-0.086,1.815,1.495,47.85,MEDIUM,1
2020-10-09,2020,10,283,Rice,942.58,1678.54,3785.89,9172.97,4188.0,7,1,30.7,10.3,0.2,4057.0,0.284,1.781,1.4706,66.21,MEDIUM,1
2020-10-10,2020,10,284,Wheat,944.47,1567.34,3162.69,8503.73,3834.0,9,0,29.6,7.1,15.1,3997.0,0.02,1.659,1.4662,46.89,MEDIUM,1
2020-10-11,2020,10,285,Tomato,881.29,1575.82,3230.87,8773.62,4020.0,7,0,33.1,9.3,0.1,3882.0,-0.031,1.788,1.4723,37.24,LOW,0
2020-10-12,2020,10,286,Onion,970.61,1671.12,3099.74,8282.79,3814.0,6,0,32.4,12.3,1.7,3824.0,-0.775,1.722,1.4608,35.79,LOW,0
2020-10-13,2020,10,287,Sugar,838.77,1463.75,2791.7,6899.05,3339.0,7,0,31.7,12.9,2.0,4125.0,-0.634,1.745,1.4962,41.86,LOW,0
2020-10-14,2020,10,288,Milk,909.15,1614.88,3171.96,7713.07,3549.0,9,0,30.9,7.0,8.1,3972.0,-0.248,1.776,1.5084,48.87,MEDIUM,1
2020-10-15,2020,10,289,Rice,1042.95,1976.64,3995.31,10480.64,4700.0,7,0,33.7,8.3,3.1,4036.0,-0.358,1.895,1.5259,40.04,MEDIUM,1
2020-10-16,2020,10,290,Wheat,982.1,1742.3,3647.33,9332.13,4255.0,7,0,35.5,9.0,2.8,3810.0,-0.071,1.774,1.5555,38.69,MEDIUM,1
2020-10-17,2020,10,291,Tomato,892.3,1670.28,3434.03,8249.84,3826.0,6,0,31.8,8.5,2.9,3984.0,-0.258,1.872,1.5322,34.27,MEDIUM,1
2020-10-18,2020,10,292,Onion,988.27,1845.36,3625.09,8222.56,3762.0,8,0,33.3,9.1,0.5,3975.0,-0.788,1.867,1.4244,45.31,LOW,0
2020-10-19,2020,10,293,Sugar,890.47,1597.34,3262.7,8320.48,3823.0,6,0,29.3,13.2,6.4,4006.0,-0.07,1.794,1.4192,31.7,LOW,0
2020-10-20,2020,10,294,Milk,923.6,1645.23,3283.74,8048.15,3731.0,8,0,32.0,11.3,6.2,4006.0,-0.578,1.781,1.4314,44.42,LOW,0
2020-10-21,2020,10,295,Rice,853.49,1521.93,2965.15,7217.82,3376.0,8,0,31.2,9.6,2.0,3782.0,-0.502,1.783,1.4641,44.47,LOW,0
2020-10-22,2020,10,296,Wheat,910.54,1642.5,3214.43,8113.32,3678.0,8,1,32.0,8.1,0.5,3709.0,-0.347,1.804,1.5052,74.31,HIGH,2
2020-10-23,2020,10,297,Tomato,887.46,1606.8,3140.57,7769.02,3656.0,8,0,31.9,9.8,0.5,3917.0,-0.785,1.811,1.5133,46.62,MEDIUM,1
2020-10-24,2020,10,298,Onion,844.79,1598.18,3079.93,8358.26,3900.0,7,0,30.5,8.9,17.9,3980.0,-0.675,1.892,1.5925,42.26,MEDIUM,1
2020-10-25,2020,10,299,Sugar,832.4,1460.62,3011.92,7905.75,3722.0,8,0,29.9,17.9,10.2,3904.0,-0.794,1.755,1.556,47.31,MEDIUM,1
2020-10-26,2020,10,300,Milk,843.41,1673.8,3317.68,8563.6,3947.0,9,0,34.2,8.2,5.3,4043.0,-0.639,1.985,1.5423,51.76,MEDIUM,1
2020-10-27,2020,10,301,Rice,960.4,1558.4,3195.15,7031.9,3350.0,9,0,30.6,14.9,0.6,3931.0,-0.752,1.623,1.5967,52.71,MEDIUM,1
2020-10-28,2020,10,302,Wheat,976.63,1744.03,3578.72,9266.01,4175.0,8,1,30.2,8.2,1.0,3898.0,-0.039,1.786,1.6135,74.4,HIGH,2
2020-10-29,2020,10,303,Tomato,809.99,1486.08,3063.54,8312.73,3779.0,6,1,33.0,12.5,3.8,3947.0,-0.584,1.835,1.4836,65.17,MEDIUM,1
2020-10-30,2020,10,304,Onion,916.88,1590.92,2905.64,7193.74,3340.0,6,0,32.5,9.2,0.4,3931.0,-0.33,1.735,1.499,34.14,LOW,0
