Date,Consumer_Demand,Product_Price,Sales,Order_Total,Discount_Rate,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Delay_Days,Product_Category,Shipping_Mode,Market,Order_Region,Customer_Segment,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Demand_Amplification,Bullwhip_Ratio,Lead_Time_Days,Supply_Disruption_Rate,Supply_Disruption,Inventory_Level,Price_Stress,Risk_Score,Risk_Label,Risk_Level_Num,Year,Month,Day_of_Year
2015-03-28,24,119.98620875058333,2240.90832512,2023.1095415339998,0.048451826999999996,3.5833333333333335,2.75,0.4166666666666667,0.16666666666666666,Camping & Hiking,Standard Class,LATAM,Western Europe,Corporate,47.1051,79.9856,188.5493,1.9627,1.5244,3.58,0.417,0,538.13,0.8946,30.49,MEDIUM,1,2015,3,87
2015-03-29,23,115.77437379340002,2047.547003451,1840.263675205,0.0640730286,3.1,2.7,0.5,0.7,Cleats,Standard Class,Europe,Central America,Consumer,42.5703,99.812,186.2736,1.8509,1.5236,3.1,0.5,1,534.18,0.8632,60.47,HIGH,2,2015,3,88
2015-03-30,29,138.52776995000002,2517.014879026,2260.006872001,0.050702616461538466,3.3846153846153846,2.5384615384615383,0.5384615384615384,-0.15384615384615385,Women's Apparel,Standard Class,LATAM,Central America,Consumer,49.2597,91.0368,273.3886,1.6986,1.5223,3.38,0.538,1,553.48,1.0329,60.78,HIGH,2,2015,3,89
2015-03-31,16,89.78894065875,585.741220804,547.629417851,0.06667714725,2.5,1.75,0.75,-0.5,Camping & Hiking,First Class,Europe,Central America,Corporate,30.1656,75.8986,206.8056,1.8853,1.4271,2.5,0.75,1,541.57,0.6695,58.54,MEDIUM,1,2015,3,90
2015-04-01,33,136.64645998192856,2942.129960512,2748.518483343,0.0420967505,3.357142857142857,2.642857142857143,0.7142857142857143,0.35714285714285715,Camping & Hiking,Standard Class,LATAM,Central America,Consumer,59.6803,102.2531,285.6303,1.8085,1.4009,3.36,0.714,1,555.63,1.0188,58.21,MEDIUM,1,2015,4,91
2015-04-02,33,142.88564118666667,1722.9368285219998,1541.76395631,0.05900810100000001,3.5555555555555554,3.0,0.5555555555555556,0.2222222222222222,Women's Apparel,Standard Class,LATAM,Central America,Consumer,65.1152,134.977,264.0222,1.9732,1.3778,3.56,0.556,1,552.08,1.0654,58.21,MEDIUM,1,2015,4,92
2015-04-03,9,113.127755959,1042.0024797830001,977.04058017,0.03698803633333333,2.5,3.0,0.16666666666666666,0.0,Women's Apparel,Standard Class,LATAM,Central America,Consumer,15.0264,24.9253,27.5845,1.6696,1.4098,2.5,0.167,0,505.43,0.8435,28.2,LOW,0,2015,4,93
2015-04-04,22,106.22545673377778,1476.899012017,1282.090675337,0.07865329822222222,3.4444444444444446,2.888888888888889,0.5555555555555556,0.5555555555555556,Women's Apparel,Standard Class,LATAM,Central America,Consumer,38.1323,114.8056,396.3446,1.7333,1.4694,3.44,0.556,1,579.09,0.792,59.39,MEDIUM,1,2015,4,94
2015-04-05,23,167.900398921,1912.809047398,1735.6982292510002,0.05304637933333333,3.3333333333333335,3.4444444444444446,0.5555555555555556,0.5555555555555556,Camping & Hiking,Standard Class,Europe,Caribbean,Consumer,39.6095,61.2337,121.7714,1.7222,1.5551,3.33,0.556,1,524.47,1.2519,63.62,HIGH,2,2015,4,95
2015-04-06,48,124.96407580189474,4323.157292439,3973.0509416679997,0.07463482889473684,3.526315789473684,2.9473684210526314,0.5789473684210527,-0.3684210526315789,Camping & Hiking,Standard Class,LATAM,Central America,Consumer,74.2647,154.895,269.2975,1.5472,1.3463,3.53,0.579,1,548.77,0.9317,56.93,MEDIUM,1,2015,4,96
2015-04-07,18,126.67476244444444,1883.689236118,1784.940557859,0.06786657555555556,2.7777777777777777,2.2222222222222223,0.3333333333333333,-0.5555555555555556,Cleats,Standard Class,LATAM,Central America,Consumer,33.2073,73.8971,221.5019,1.8449,1.3087,2.78,0.333,0,543.01,0.9445,26.17,LOW,0,2015,4,97
2015-04-08,19,98.80021005580001,1687.938140502,1468.223418526,0.0889062418,3.3,2.9,0.5,0.2,Fishing,Standard Class,Pacific Asia,Western Europe,Consumer,34.9295,74.3838,152.4863,1.8384,1.3033,3.3,0.5,1,528.06,0.7367,56.07,MEDIUM,1,2015,4,98
2015-04-09,27,86.7417667744,1311.971251847,1177.927532441,0.0496050795,4.5,3.1,0.3,-0.2,Men's Footwear,Standard Class,Europe,Western Europe,Consumer,48.3823,91.3981,311.4513,1.7919,1.3117,4.5,0.3,0,564.93,0.6467,26.23,LOW,0,2015,4,99
2015-04-10,23,83.39713812111111,1779.8086094,1618.594993577,0.027410012222222224,3.6666666666666665,2.7777777777777777,0.5555555555555556,0.3333333333333333,Men's Footwear,Standard Class,LATAM,Western Europe,Consumer,40.2384,76.8615,224.303,1.7495,1.3257,3.67,0.556,1,540.02,0.6218,56.51,MEDIUM,1,2015,4,100
2015-04-11,9,100.195789594,1031.961976215,902.21933368,0.050726068,2.4,3.0,0.6,0.8,Women's Apparel,Standard Class,Europe,Central America,Consumer,13.9918,27.671,82.6549,1.5546,1.3152,2.4,0.6,1,517.57,0.7471,56.3,MEDIUM,1,2015,4,101
2015-04-12,27,130.26219415753334,3343.833087306,3010.3823466129998,0.050376657666666665,3.8666666666666667,2.4,0.7333333333333333,0.4,Cleats,Standard Class,Europe,Central America,Corporate,46.3657,88.2617,128.6714,1.7172,1.2398,3.87,0.733,1,529.48,0.9712,54.8,MEDIUM,1,2015,4,102
2015-04-13,29,100.73395639227273,2760.908289456,2415.100150505,0.06917757781818182,3.5454545454545454,2.909090909090909,0.6363636363636364,-0.7272727272727273,Camping & Hiking,Standard Class,LATAM,Western Europe,Consumer,50.1898,119.3111,428.7848,1.7307,1.3042,3.55,0.636,1,584.88,0.7511,56.08,MEDIUM,1,2015,4,103
2015-04-14,32,141.0239247464,3266.173115104,2942.125076698,0.09490372946666667,3.6,2.6666666666666665,0.6,-0.06666666666666667,Indoor/Outdoor Games,Standard Class,LATAM,Central America,Consumer,52.8943,161.3453,415.7254,1.6529,1.4142,3.6,0.6,1,574.82,1.0515,58.8,MEDIUM,1,2015,4,104
2015-04-15,17,80.57556916985713,1436.6768866930001,1322.468109286,0.06684995314285715,2.7142857142857144,3.0,0.5714285714285714,0.14285714285714285,Baseball & Softball,Standard Class,LATAM,Caribbean,Corporate,29.9602,52.5371,108.5612,1.7624,1.4072,2.71,0.571,1,521.1,0.6008,58.14,MEDIUM,1,2015,4,105
2015-04-16,23,148.01856339311112,1842.2422799380001,1693.621722435,0.04802352644444444,3.5555555555555554,2.7777777777777777,0.3333333333333333,0.6666666666666666,Water Sports,Standard Class,Europe,South America,Corporate,42.892,63.9354,158.0797,1.8649,1.4111,3.56,0.333,0,531.47,1.1036,29.26,LOW,0,2015,4,106
2015-04-17,15,89.6168858795,997.318048901,859.399062182,0.09003565725000001,3.875,2.375,0.625,0.875,Camping & Hiking,Standard Class,Europe,Central America,Consumer,32.4421,62.4862,78.9097,2.1628,1.4669,3.88,0.625,1,514.27,0.6682,59.34,MEDIUM,1,2015,4,107
2015-04-18,34,100.2050347502,1790.960756395,1646.966612457,0.0772307418,3.3,3.3,0.6,0.2,Water Sports,Standard Class,LATAM,Central America,Consumer,61.9672,203.5057,552.1188,1.8226,1.6038,3.3,0.6,1,608.67,0.7471,62.08,HIGH,2,2015,4,108
2015-04-19,30,115.2061288166,2423.786263194,2130.702150795,0.06890849800000001,3.5,2.6,0.5,0.0,Women's Apparel,Standard Class,LATAM,Western Europe,Consumer,55.1325,92.0334,150.9445,1.8377,1.6455,3.5,0.5,1,534.78,0.859,62.91,HIGH,2,2015,4,109
2015-04-20,19,112.06674993440001,1827.046029268,1603.277740559,0.0949550512,4.2,3.5,0.5,0.0,Indoor/Outdoor Games,Standard Class,LATAM,Central America,Consumer,33.777,91.9046,134.6068,1.7777,1.6385,4.2,0.5,1,528.18,0.8356,62.77,HIGH,2,2015,4,110
2015-04-21,41,125.85531202835294,3523.17346258,3275.857553686,0.03158444711764706,3.0588235294117645,3.0588235294117645,0.5294117647058824,1.1764705882352942,Women's Apparel,Standard Class,Europe,Central America,Consumer,60.6113,166.1962,229.3809,1.4783,1.5429,3.06,0.529,1,542.09,0.9384,60.86,HIGH,2,2015,4,111
2015-04-22,27,148.5165930963,2088.621052902,1942.106248047,0.052006711399999996,3.7,3.2,0.8,0.1,Camping & Hiking,Standard Class,LATAM,Western Europe,Consumer,48.2296,84.6396,293.7953,1.7863,1.5174,3.7,0.8,1,554.45,1.1073,61.42,HIGH,2,2015,4,112
2015-04-23,33,104.8452199598,2787.970416691,2426.845507897,0.06419729,4.2,3.1333333333333333,0.4666666666666667,0.4,Cleats,Standard Class,Pacific Asia,Southern Europe,Consumer,59.4608,130.6159,246.4255,1.8018,1.5216,4.2,0.467,0,548.21,0.7817,30.43,MEDIUM,1,2015,4,113
2015-04-24,25,100.45561554975001,2325.6320570880002,2078.626072832,0.07367484666666667,2.5,2.8333333333333335,0.5,-0.3333333333333333,Men's Footwear,Standard Class,Europe,Central America,Consumer,57.282,155.526,625.5671,2.2913,1.668,2.5,0.5,1,624.58,0.749,63.36,HIGH,2,2015,4,114
2015-04-25,23,146.965468586,2395.998067649,2076.470614458,0.0957026161,4.2,2.7,0.5,0.6,Camping & Hiking,Standard Class,LATAM,Central America,Consumer,40.4087,73.4325,143.1477,1.7569,1.709,4.2,0.5,1,529.77,1.0958,65.14,HIGH,2,2015,4,115
2015-04-26,19,93.33373062533333,1561.948682995,1437.626196505,0.066362839,3.6666666666666665,2.7777777777777777,0.3333333333333333,0.4444444444444444,Women's Apparel,Second Class,Europe,South America,Consumer,35.0712,66.0103,85.3941,1.8459,1.7461,3.67,0.333,0,516.06,0.6959,34.92,MEDIUM,1,2015,4,116
2015-04-27,28,105.33781458907143,2551.242889882,2442.285790892,0.051370522214285716,4.0,3.0,0.35714285714285715,0.5714285714285714,Water Sports,Standard Class,Europe,Western Europe,Corporate,49.9749,87.211,138.7381,1.7848,1.7756,4.0,0.357,0,529.18,0.7854,35.51,MEDIUM,1,2015,4,117
2015-04-28,22,129.07685676844443,1636.141733545,1468.9406195679999,0.034402822,4.333333333333333,3.0,0.7777777777777778,0.8888888888888888,Men's Footwear,Standard Class,LATAM,Central America,Consumer,35.0565,56.1012,203.31,1.5935,1.7648,4.33,0.778,1,544.92,0.9624,65.3,HIGH,2,2015,4,118
2015-04-29,16,88.01705863816666,1342.530194391,1254.1709898909999,0.03729927483333333,3.0,2.5,0.5,0.8333333333333334,Cleats,First Class,Europe,Western Europe,Consumer,32.1257,55.3098,123.1528,2.0079,1.7617,3.0,0.5,1,525.94,0.6563,65.23,HIGH,2,2015,4,119
2015-04-30,13,132.221712359,1377.646029013,1208.703693335,0.08381982471428572,3.0,3.5714285714285716,0.5714285714285714,-0.42857142857142855,Cleats,Standard Class,LATAM,Southeast Asia,Consumer,25.1015,38.5243,74.7709,1.9309,1.7987,3.0,0.571,1,514.89,0.9858,65.97,HIGH,2,2015,4,120
2015-05-01,12,130.5663187826,1524.7177405529999,1394.166737637,0.06384146939999999,3.7,3.2,0.6,0.8,Men's Footwear,Standard Class,Europe,Western Europe,Consumer,23.2614,45.9136,114.1836,1.9385,1.7754,3.7,0.6,1,522.62,0.9735,65.51,HIGH,2,2015,5,121
2015-05-02,26,165.15690660855554,1712.973871831,1580.458574714,0.05900255611111111,3.111111111111111,3.111111111111111,0.4444444444444444,-0.1111111111111111,Cleats,Standard Class,LATAM,Central America,Consumer,42.5187,71.4571,200.2891,1.6353,1.8039,3.11,0.444,0,539.13,1.2314,38.39,MEDIUM,1,2015,5,122
2015-05-03,15,102.29472483733333,1107.310719745,1049.18149269,0.035709383444444444,3.7777777777777777,2.888888888888889,0.6666666666666666,0.7777777777777778,Camping & Hiking,Standard Class,Europe,Western Europe,Consumer,30.9111,63.4988,220.7765,2.0607,1.7687,3.78,0.667,1,545.93,0.7627,65.37,HIGH,2,2015,5,123
2015-05-04,15,107.328731892,2117.873751746,1952.030538122,0.060869063,3.4,2.9,0.7,0.5,Indoor/Outdoor Games,Standard Class,LATAM,Caribbean,Consumer,23.3513,33.536,130.9264,1.5568,1.7537,3.4,0.7,1,525.24,0.8002,65.07,HIGH,2,2015,5,124
2015-05-05,21,175.6743966125,1894.9269959590001,1758.439307515,0.044438048125000004,4.375,3.5,0.5,1.25,Shop By Sport,Standard Class,LATAM,Central America,Consumer,39.8848,83.5394,173.1987,1.8993,1.7215,4.38,0.5,1,534.73,1.3098,67.53,HIGH,2,2015,5,125
2015-05-06,31,121.9941286865,2878.322156645,2555.664434769,0.04917285441666666,3.75,2.8333333333333335,0.3333333333333333,0.3333333333333333,Men's Footwear,Standard Class,Europe,Western Europe,Consumer,69.1183,160.0798,236.6534,2.2296,1.9488,3.75,0.333,0,547.49,0.9096,38.98,MEDIUM,1,2015,5,126
2015-05-07,27,108.90380832941668,2549.8844647329997,2251.00369191,0.06026020825,3.5833333333333335,2.8333333333333335,0.5,-0.16666666666666666,Cleats,Standard Class,Europe,Oceania,Consumer,43.7972,57.6258,117.2488,1.6221,2.0302,3.58,0.5,1,522.09,0.812,70.6,HIGH,2,2015,5,127
2015-05-08,19,115.87831874672726,2220.430879036,1934.997656156,0.048850268181818174,3.1818181818181817,3.1818181818181817,0.5454545454545454,0.36363636363636365,Indoor/Outdoor Games,Standard Class,LATAM,West of USA ,Corporate,32.1559,67.9352,174.9838,1.6924,2.0191,3.18,0.545,1,532.39,0.864,70.38,HIGH,2,2015,5,128
2015-05-09,25,128.61285017264285,3308.796612326,2944.752105821,0.039873059714285716,4.0,3.2857142857142856,0.42857142857142855,0.07142857142857142,Cleats,Standard Class,Pacific Asia,Western Europe,Consumer,45.224,113.3305,190.1919,1.809,2.04,4.0,0.429,0,538.85,0.9589,40.8,MEDIUM,1,2015,5,129
2015-05-10,14,95.539328576,1249.7479465870001,1143.344791653,0.05938440266666667,3.8333333333333335,2.6666666666666665,0.3333333333333333,-0.16666666666666666,Camping & Hiking,Standard Class,LATAM,Central America,Corporate,23.8431,36.6977,61.729,1.7031,2.0545,3.83,0.333,0,512.26,0.7123,41.09,MEDIUM,1,2015,5,130
2015-05-11,20,135.14119159693334,3215.100061031,2872.3219684369997,0.056121881666666665,4.4,2.933333333333333,0.4,0.3333333333333333,Cleats,Standard Class,Europe,Central America,Consumer,30.6751,84.025,222.846,1.5338,2.1362,4.4,0.4,0,545.57,1.0076,42.8,MEDIUM,1,2015,5,131
2015-05-12,17,86.48811208100001,1890.280895173,1694.7479986839999,0.0560863656,4.1,3.1,0.7,0.3,Men's Footwear,Standard Class,LATAM,Western Europe,Corporate,30.6569,65.3533,151.0815,1.8033,2.077,4.1,0.7,1,529.31,0.6449,71.54,HIGH,2,2015,5,132
2015-05-13,20,73.70972594325,1420.573294812,1254.140008831,0.077934130125,4.375,2.75,0.5,1.5,Fishing,Standard Class,Europe,Central America,Consumer,32.2104,54.8407,130.4452,1.6105,2.078,4.38,0.5,1,528.53,0.5496,71.56,HIGH,2,2015,5,133
2015-05-14,37,103.65206146038462,2433.953789827,2192.730229171,0.06345363515384615,3.5384615384615383,2.8461538461538463,0.46153846153846156,-0.6153846153846154,Water Sports,Standard Class,LATAM,Central America,Consumer,69.4817,134.701,242.8939,1.8779,1.9732,3.54,0.462,0,545.33,0.7728,39.46,MEDIUM,1,2015,5,134
2015-05-15,25,115.08322577727272,2390.999730049,2148.367638824,0.044234903,2.6363636363636362,3.090909090909091,0.5454545454545454,-0.5454545454545454,Cleats,Standard Class,LATAM,Central America,Consumer,40.8424,89.5263,194.2087,1.6337,1.9702,2.64,0.545,1,543.12,0.8581,69.4,HIGH,2,2015,5,135
2015-05-16,31,82.68500720042857,2203.866887501,2008.350161165,0.05631803007142857,2.857142857142857,3.0,0.5,0.07142857142857142,Men's Footwear,Standard Class,LATAM,Central America,Consumer,64.8299,129.0391,219.5708,2.0913,1.9337,2.86,0.5,1,538.5,0.6165,68.67,HIGH,2,2015,5,136
2015-05-17,28,140.17771536791668,2607.424740349,2411.897655673,0.02511711875,3.3333333333333335,2.75,0.8333333333333334,1.0,Camping & Hiking,Standard Class,LATAM,Central America,Consumer,46.3706,101.2471,325.1135,1.6561,1.9244,3.33,0.833,1,566.24,1.0452,68.94,HIGH,2,2015,5,137
2015-05-18,16,64.25873845728572,960.1672306959999,870.573585245,0.06309655085714286,3.5714285714285716,2.857142857142857,0.2857142857142857,0.14285714285714285,Women's Apparel,Standard Class,LATAM,Western Europe,Home Office,27.7482,45.2491,152.8657,1.7343,1.7242,3.57,0.286,0,531.33,0.4791,34.48,MEDIUM,1,2015,5,138
2015-05-19,14,137.24751980877778,2311.90083727,2159.478368332,0.02261593311111111,3.4444444444444446,2.7777777777777777,0.3333333333333333,-0.5555555555555556,Cleats,Standard Class,Pacific Asia,Central America,Corporate,27.1994,55.1587,67.9716,1.9428,1.7294,3.44,0.333,0,512.48,1.0233,34.82,MEDIUM,1,2015,5,139
2015-05-20,23,202.98150289216667,3498.044608084,3247.566055464,0.041703127666666666,3.5833333333333335,3.8333333333333335,0.5833333333333334,0.16666666666666666,Cardio Equipment,Standard Class,Pacific Asia,Central America,Consumer,36.4228,53.8175,91.406,1.5836,1.7782,3.58,0.583,1,519.26,1.5134,70.7,HIGH,2,2015,5,140
2015-05-21,14,178.62532411433335,1248.915222671,1145.80870001,0.025796278333333336,3.3333333333333335,2.8333333333333335,0.3333333333333333,-1.0,Camping & Hiking,Standard Class,Europe,Caribbean,Consumer,25.6512,49.1802,68.4941,1.8322,1.9754,3.33,0.333,0,515.49,1.3318,42.83,MEDIUM,1,2015,5,141
2015-05-22,24,167.91042574272728,2383.421287233,2099.540901668,0.05884348909090909,3.8181818181818183,3.1818181818181817,0.45454545454545453,-0.09090909090909091,Fishing,Standard Class,LATAM,Caribbean,Consumer,48.987,80.1516,150.1227,2.0411,1.9996,3.82,0.455,0,524.7,1.2519,42.51,MEDIUM,1,2015,5,142
2015-05-23,20,138.4658538418182,1972.548079433,1850.678798731,0.04092325872727273,4.0,3.272727272727273,0.45454545454545453,0.09090909090909091,Indoor/Outdoor Games,Standard Class,LATAM,South America,Consumer,30.5013,51.615,117.8779,1.5251,2.1141,4.0,0.455,0,524.58,1.0324,42.61,MEDIUM,1,2015,5,143
2015-05-24,20,165.77766909777776,2460.908741492,2182.062475738,0.054547486111111106,3.3333333333333335,3.2222222222222223,0.7777777777777778,0.6666666666666666,Water Sports,Second Class,LATAM,Western Europe,Consumer,36.488,91.5924,129.6726,1.8244,1.368,3.33,0.778,1,520.95,1.236,59.72,MEDIUM,1,2015,5,144
2015-05-25,22,103.52033494283334,1955.7190830979998,1771.602624571,0.05828495475,3.75,3.0833333333333335,0.25,-0.5833333333333334,Camping & Hiking,Standard Class,Europe,Western Europe,Consumer,40.4399,98.6153,167.9416,1.8382,1.3603,3.75,0.25,0,531.46,0.7718,27.21,LOW,0,2015,5,145
2015-05-26,17,192.430968577,2429.325623283,2199.457824482,0.0424977597,3.2,2.1,0.8,1.2,Cardio Equipment,Standard Class,Europe,Central America,Consumer,32.9234,72.905,120.6402,1.9367,1.3154,3.2,0.8,1,526.9,1.4348,60.66,HIGH,2,2015,5,146
2015-05-27,10,226.65559365671427,2051.216620174,1801.126956093,0.05833893028571429,3.4285714285714284,3.2857142857142856,0.5714285714285714,0.5714285714285714,Camping & Hiking,Standard Class,LATAM,Central America,Corporate,15.8264,24.9372,63.0511,1.5826,1.3113,3.43,0.571,1,512.03,1.6899,63.13,HIGH,2,2015,5,147
2015-05-28,24,97.21582524608334,1969.3223933509998,1804.508994502,0.04085371858333333,3.75,3.1666666666666665,0.6666666666666666,0.3333333333333333,Indoor/Outdoor Games,Standard Class,Pacific Asia,Western Europe,Consumer,37.6674,69.3149,166.9963,1.5695,1.3074,3.75,0.667,1,530.58,0.7248,56.15,MEDIUM,1,2015,5,148
2015-05-29,23,108.3192481906923,2364.948272264,2103.398746066,0.06037503569230769,3.923076923076923,2.4615384615384617,0.6923076923076923,0.3076923076923077,Indoor/Outdoor Games,Standard Class,LATAM,South America,Consumer,43.4007,108.4449,198.0807,1.887,1.3152,3.92,0.692,1,539.16,0.8076,56.3,MEDIUM,1,2015,5,149
2015-05-30,38,156.7515070511875,3265.65794387,2946.672658557,0.055158047625,3.9375,3.1875,0.5625,0.5,Water Sports,Standard Class,LATAM,Central America,Consumer,70.1104,141.3956,353.7144,1.845,1.3329,3.94,0.562,1,578.6,1.1687,58.34,MEDIUM,1,2015,5,150
2015-05-31,19,123.98501008925,2383.244346599,2176.890978548,0.030494255416666668,3.5,3.0,0.5,0.0,Cardio Equipment,Standard Class,LATAM,Oceania,Consumer,34.8926,108.7757,211.2391,1.8365,1.3611,3.5,0.5,1,538.77,0.9244,57.22,MEDIUM,1,2015,5,151
2015-06-01,17,83.91560286016666,933.725467941,868.725241635,0.040983865833333334,3.5,1.6666666666666667,0.8333333333333334,1.3333333333333333,Men's Footwear,Second Class,Europe,Central America,Consumer,31.5207,66.8503,142.9389,1.8542,1.3538,3.5,0.833,1,526.8,0.6257,57.08,MEDIUM,1,2015,6,152
2015-06-02,13,177.34714297837502,2105.367498484,1942.298591021,0.0476606275,3.5,3.0,0.5,0.25,Water Sports,Standard Class,LATAM,Central America,Consumer,21.7526,44.3136,187.1742,1.6733,1.3313,3.5,0.5,1,539.38,1.3223,59.85,HIGH,2,2015,6,153
2015-06-03,24,127.3497270589091,1931.435928958,1681.083281785,0.09750930599999999,3.0,3.3636363636363638,0.45454545454545453,-0.09090909090909091,Cleats,Standard Class,LATAM,Central America,Consumer,43.9946,81.0762,304.7805,1.8331,1.4021,3.0,0.455,0,565.41,0.9495,28.04,LOW,0,2015,6,154
2015-06-04,15,148.686034297875,1947.279497267,1762.527515925,0.047707558625,4.0,4.0,0.625,0.625,Indoor/Outdoor Games,Standard Class,Europe,Central America,Consumer,27.6643,55.7011,83.1118,1.8443,1.4232,4.0,0.625,1,516.47,1.1086,59.55,MEDIUM,1,2015,6,155
2015-06-05,29,73.17745138069999,1416.2505625449999,1281.837686922,0.0209632395,2.2,3.2,0.8,0.0,Fishing,Standard Class,Pacific Asia,Northern Europe,Consumer,48.3588,91.9551,289.0928,1.6675,1.4641,2.2,0.8,1,554.23,0.5456,59.28,MEDIUM,1,2015,6,156
2015-06-06,15,173.5224943332222,2081.514547636,1947.769714107,0.06410345488888888,2.888888888888889,3.2222222222222223,0.7777777777777778,0.8888888888888888,Camping & Hiking,Standard Class,LATAM,Central America,Consumer,32.3759,73.1259,228.4261,2.1584,1.4032,2.89,0.778,1,548.83,1.2938,61.0,HIGH,2,2015,6,157
2015-06-07,15,82.36323740388889,1156.398404624,1013.451013868,0.072595906,3.4444444444444446,3.3333333333333335,0.7777777777777778,-0.8888888888888888,Camping & Hiking,Standard Class,Europe,Western Europe,Consumer,28.1689,66.8671,105.1993,1.8779,1.4142,3.44,0.778,1,523.43,0.6141,58.28,MEDIUM,1,2015,6,158
2015-06-08,30,115.0038919895,2025.024991454,1909.131547157,0.05613446558333333,3.0,2.5833333333333335,0.08333333333333333,-0.6666666666666666,Camping & Hiking,Standard Class,Pacific Asia,Southern Europe,Consumer,47.6963,79.9022,250.2389,1.5899,1.3982,3.0,0.083,0,552.08,0.8575,27.96,LOW,0,2015,6,159
2015-06-09,15,78.40078405279999,1255.773477653,1158.250186671,0.0396109825,2.7,2.6,0.5,-0.6,Indoor/Outdoor Games,Standard Class,Europe,Western Europe,Consumer,28.6884,43.0944,173.5923,1.9126,1.3288,2.7,0.5,1,533.5,0.5846,56.58,MEDIUM,1,2015,6,160
2015-06-10,16,143.152138374,1478.49901556,1365.648114419,0.05729747875,3.375,3.5,0.5,0.75,Women's Apparel,Standard Class,Pacific Asia,Central America,Consumer,25.9951,35.2975,56.0343,1.6247,1.396,3.38,0.5,1,511.13,1.0673,58.59,MEDIUM,1,2015,6,161
2015-06-11,14,163.79038164033332,1396.491678946,1218.7430943069999,0.10082081483333333,3.6666666666666665,2.8333333333333335,0.8333333333333334,-0.3333333333333333,Camping & Hiking,Standard Class,Europe,Caribbean,Consumer,27.1276,58.868,100.4051,1.9377,1.4043,3.67,0.833,1,519.86,1.2212,60.3,MEDIUM,1,2015,6,162
