Order_Date,Product_Category,Product_Name,Order_Quantity,Product_Price,Order_Item_Price,Sales,Discount,Discount_Rate,Order_Total,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Mode,Market,Order_Region,Customer_Segment,Order_Status,Delivery_Status,Shipping_Delay_Days,Revenue_Per_Item,Discount_Amount_Per_Item
2016-06-25 21:58:27,Indoor/Outdoor Games,Nike Men's CJ Elite 2 TD Football Cleat,5,70.104758608,70.074252095,307.423241798,122.308321244,0.25,251.120416993,6,2,1,Standard Class,LATAM,South America,Consumer,CANCELED,Late delivery,2,69.80868688415453,55.70320931928405
2015-05-11 03:19:39,Fishing,Under Armour Girls' Toddler Spine Surge Runni,2,34.771437397,34.792872653,105.59782409,18.717895006,0.090637419,85.364390335,4,4,0,Standard Class,Pacific Asia,East of USA,Home Office,PENDING_PAYMENT,Late delivery,1,33.93868332636921,9.913002282410076
2017-04-29 15:50:36,Computers,Porcelain crafts,1,284.830894261,284.788939247,285.967033165,3.119143031,0.012175803,271.949964624,5,2,1,Second Class,Pacific Asia,Oceania,Consumer,CLOSED,Advance shipping,0,300.4084620451627,6.585241837033538
2017-06-11 10:17:31,Cleats,Perfect Fitness Perfect Rip Deck,1,26.667102849,26.662402579,185.778261675,55.594944309,0.153694039,148.094614571,4,1,1,First Class,Africa,Central Africa,Corporate,PENDING_PAYMENT,Late delivery,1,25.568320363206663,22.14722095794571
2017-12-07 05:21:29,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,245.389981479,245.396034233,358.338413724,98.742683904,0.187608696,288.201482639,4,4,1,Standard Class,Pacific Asia,Oceania,Consumer,COMPLETE,Late delivery,4,258.51401299172886,65.9579252338979
2016-04-05 10:08:20,Cleats,Nike Men's Free 5.0+ Running Shoe,1,109.76734672,109.768334517,161.251967386,1.31336711,0.010836123,159.241954057,4,1,0,First Class,Pacific Asia,Oceania,Consumer,PROCESSING,Shipping canceled,1,110.6661778274232,1.7301391772655057
2015-09-05 21:09:20,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3,157.506279513,157.508270976,215.399801713,12.726896845,0.015383967,174.759764057,2,4,0,First Class,Pacific Asia,East of USA,Consumer,PENDING_PAYMENT,Advance shipping,-2,160.84297499760797,11.287580624432808
2017-10-30 03:13:36,Men's Footwear,Nike Men's Dri-FIT Victory Golf Polo,1,280.374365333,280.232740208,165.569069827,12.269314327,0.030350596,146.094851179,2,4,1,Standard Class,Europe,Eastern Asia,Corporate,PENDING,Late delivery,-1,293.5886759480948,18.12207525614175
2016-06-20 04:13:44,Cleats,Perfect Fitness Perfect Rip Deck,1,114.720847669,114.763638917,121.074298777,16.057582246,0.070255043,104.022881517,2,4,0,Standard Class,LATAM,Central America,Consumer,PENDING_PAYMENT,Late delivery,-2,115.99897093348143,17.734475428766036
2015-09-10 01:47:30,Women's Golf Clubs,LIJA Women's Eyelet Sleeveless Golf Polo,1,150.695323527,150.7460573,223.536208792,114.695963558,0.206006495,187.88607715,2,2,1,Same Day,Europe,Southeast Asia,Consumer,COMPLETE,Advance shipping,1,155.71476639487886,67.91422194557127
2017-04-09 13:01:39,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5,108.752851884,108.764727713,94.929477027,4.177229745,0.012247823,90.847133602,3,2,0,Standard Class,USCA,US Center ,Consumer,PAYMENT_REVIEW,Late delivery,-2,109.57411043162665,5.101850710501368
2016-03-03 19:37:50,Men's Footwear,O'Brien Men's Neoprene Life Vest,1,119.906443436,119.890330577,183.081994416,71.019723098,0.10735032,160.515863979,2,4,1,Standard Class,LATAM,Southern Europe,Consumer,PROCESSING,Late delivery,-1,123.37058282963335,47.26393408935843
2015-03-06 04:10:51,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1,54.264668089,54.313067525,215.375852845,2.171162462,0.014419843,224.705844902,5,4,1,First Class,LATAM,Central America,Consumer,PENDING_PAYMENT,Late delivery,0,53.14131175816384,1.2729174701746795
2017-05-25 12:30:28,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,191.11419808,191.201101596,281.200489712,29.992747619,0.077097124,242.715446893,2,4,1,Standard Class,Europe,Western Europe,Home Office,COMPLETE,Advance shipping,-2,196.10660060868122,23.031894202223082
2015-10-27 17:08:04,Toys,Fighting video games,4,23.188498388,23.208698434,63.77423307,4.296434283,0.041418284,63.596445224,4,4,1,Standard Class,USCA,East of USA,Consumer,PENDING_PAYMENT,Late delivery,-1,21.775683797548567,3.254248151997601
2017-04-01 14:45:43,Electronics,Field & Stream Sportsman 16 Gun Fire Safe,4,137.159988432,137.088143595,154.014841803,15.016062035,0.029988813,131.568144552,2,1,1,First Class,Pacific Asia,East of USA,Consumer,COMPLETE,Late delivery,-2,138.49410108016582,12.531787922422955
2015-11-22 17:22:10,Cleats,Nike Men's Free 5.0+ Running Shoe,1,74.083332905,74.018638822,210.746566944,52.207397925,0.142258791,168.815168741,6,2,0,Second Class,LATAM,South America,Consumer,COMPLETE,Advance shipping,-1,73.98783543954909,28.83151130920287
2016-06-28 17:38:40,Fishing,Glove It Urban Brick Golf Towel,5,59.137319938,59.125527198,149.694565742,0.749918653,0.010000472,146.125928359,2,4,1,Standard Class,Pacific Asia,West of USA ,Home Office,COMPLETE,Late delivery,0,58.052323449956106,0.6693389458333387
2016-07-31 07:31:31,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,195.704912664,195.678370389,146.725481509,16.261936945,0.074545404,134.078792814,6,4,1,Standard Class,USCA,Central Africa,Corporate,COMPLETE,Late delivery,2,203.83357739937634,18.484018000161306
2017-06-01 01:03:12,Water Sports,Pelican Sunstream 100 Kayak,1,87.736047478,87.727017215,227.745651935,26.61953506,0.13406615,198.753718747,4,4,0,Standard Class,Europe,Western Europe,Consumer,PENDING,Late delivery,-1,87.4701146247639,17.199544140430756
2017-10-30 21:12:12,Books ,Dell Laptop,3,59.341621558,59.320318604,264.558388833,10.943048386,0.024862342,219.901324176,2,4,0,Second Class,Pacific Asia,West of USA ,Consumer,COMPLETE,Advance shipping,-1,58.436725220438134,4.198623949660079
2015-05-14 10:53:21,Golf Balls,Hirzl Men's Hybrid Golf Glove,4,199.551370399,199.594820491,344.522170189,7.253205595,0.017066576,305.121317885,2,4,1,Standard Class,LATAM,Western Europe,Corporate,CLOSED,Advance shipping,-2,204.56048731706227,7.101029448316407
2016-08-28 15:38:53,Men's Footwear,Perfect Fitness Perfect Rip Deck,1,239.555604881,239.648444557,275.335568371,12.384256867,0.031269863,231.386727034,2,1,1,First Class,Europe,South America,Consumer,PROCESSING,Advance shipping,-2,247.79672533737826,17.51877471216973
2016-10-29 05:15:02,Toys,Adult dog supplies,2,31.095526927,31.11115044,96.12754644,30.242983081,0.096776257,74.792042003,5,4,1,Standard Class,Pacific Asia,South of  USA ,Corporate,COMPLETE,Late delivery,2,29.683401979726305,12.899456967916592
2016-03-10 16:55:23,Cleats,Nike Men's Free 5.0+ Running Shoe,2,28.988619961,28.999780297,76.815708746,7.593106608,0.071956648,68.259254171,3,4,1,Second Class,Europe,Western Europe,Consumer,CLOSED,Advance shipping,-1,27.63126742341294,4.950791485608861
2015-07-11 02:44:16,Cleats,Nike Men's Free 5.0+ Running Shoe,4,83.883451215,83.873247693,211.040573368,27.75938799,0.104425314,188.90676195,2,1,0,Second Class,Pacific Asia,Western Europe,Corporate,COMPLETE,Late delivery,-1,83.28715804537394,16.58064417715476
2015-11-28 11:11:09,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1,254.611082646,254.596703869,248.675202221,100.548824903,0.193971848,194.161211558,2,4,1,Standard Class,Pacific Asia,South America,Home Office,PENDING_PAYMENT,Late delivery,0,267.80426152997137,80.88329803211265
2015-09-09 22:36:21,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1,399.087861458,398.946702401,232.477839495,7.082978689,0.038736501,201.193036497,5,2,1,Standard Class,LATAM,Central America,Corporate,COMPLETE,Shipping on time,3,423.74093160722947,15.89897058822389
2016-10-03 22:10:59,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,252.356883033,252.221712981,116.725282908,51.131390963,0.154581137,91.949014091,5,1,1,First Class,Pacific Asia,Western Europe,Consumer,PENDING,Late delivery,3,264.773503974602,55.83290112812464
2015-11-21 11:15:45,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4,83.793047898,83.748763797,117.704216262,17.749138371,0.109422964,89.349820184,1,4,0,Standard Class,Pacific Asia,Southern Europe,Home Office,CLOSED,Late delivery,2,83.98991023500531,11.178151370136122
2017-02-01 01:06:55,Men's Footwear,O'Brien Men's Neoprene Life Vest,1,126.365658949,126.321373075,256.289157291,5.806151045,0.012944176,254.84068973,2,4,0,Standard Class,Africa,West of USA ,Consumer,COMPLETE,Advance shipping,0,131.15727665067027,5.873316376750141
2016-05-10 21:30:16,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,202.671616046,202.705729299,151.369087843,35.622063822,0.080388261,143.605575149,5,1,1,First Class,Europe,US Center ,Corporate,PENDING_PAYMENT,Advance shipping,1,211.33978431540885,29.355096758685352
2016-04-29 23:56:47,Cleats,Perfect Fitness Perfect Rip Deck,1,57.257091676,57.249531768,34.057303958,6.617478766,0.012155546,35.147240732,3,4,1,Standard Class,Pacific Asia,Oceania,Corporate,CANCELED,Late delivery,0,56.46665539786048,8.917801307247169
2016-04-23 00:53:05,Women's Apparel,Pelican Sunstream 100 Kayak,4,81.718192546,81.7393133,363.779894587,11.495449635,0.02038653,331.962045796,0,2,0,Second Class,LATAM,Central America,Consumer,COMPLETE,Shipping canceled,3,80.64942738611691,5.9630101731893665
2016-05-21 15:34:38,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,58.726347869,58.749583671,185.399967887,54.653234415,0.128142658,144.273289104,5,2,1,Second Class,Europe,Southern Europe,Home Office,SUSPECTED_FRAUD,Shipping on time,2,58.714990309172975,22.623926194515846
2017-02-11 19:32:34,Men's Footwear,O'Brien Men's Neoprene Life Vest,1,48.69040201,48.68274449,55.362227889,0.793154615,0.010275994,54.597660686,4,1,1,Same Day,Europe,South of  USA ,Consumer,PENDING_PAYMENT,Shipping on time,4,47.19630183006639,1.064135812788005
2017-08-28 15:03:07,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4,119.360434904,119.371949721,178.969761007,24.188615574,0.107871087,146.472848753,0,4,1,Standard Class,Africa,East Africa,Corporate,CLOSED,Late delivery,-1,122.70195216359951,18.690855908996664
2016-07-29 11:47:18,Water Sports,Nike Men's Dri-FIT Victory Golf Polo,1,141.389966242,141.452349753,126.629683049,0.254797269,0.010332797,120.655944467,5,4,1,Standard Class,Pacific Asia,Southeast Asia,Home Office,PENDING_PAYMENT,Advance shipping,-1,144.7409395448077,1.1828627613640414
2017-06-30 22:18:23,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1,419.307891212,419.630352292,522.569801198,34.189161622,0.023333274,478.532151101,5,1,1,Second Class,LATAM,South America,Corporate,PENDING_PAYMENT,Shipping on time,3,442.11033873162364,29.22747653163817
2015-01-08 18:33:38,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4,66.707433177,66.730552287,307.892966982,1.205132664,0.010022578,321.52786964,5,4,0,Standard Class,Europe,South America,Consumer,PENDING_PAYMENT,Late delivery,0,66.7688946014037,0.3100170872588754
2016-04-21 02:40:28,Men's Footwear,Nike Men's Dri-FIT Victory Golf Polo,1,25.293691782,25.294851954,24.588733293,3.286395297,0.149432896,23.955604212,6,4,0,Standard Class,Africa,Eastern Europe,Consumer,PENDING,Shipping on time,-1,23.689805371996016,4.586624112230058
2016-06-10 06:50:11,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,202.049169603,201.961290016,370.562988497,90.247785381,0.232945623,293.320342316,3,1,1,Second Class,Europe,Western Europe,Consumer,PENDING_PAYMENT,Late delivery,3,209.03961598811455,61.9714942170356
2015-02-09 08:30:51,Golf Apparel,Nike Women's Tempo Shorts,3,56.655635537,56.643325593,125.541397495,5.701622685,0.016441481,105.135615115,3,4,0,Standard Class,LATAM,South America,Consumer,CLOSED,Advance shipping,0,55.36676905102915,4.749803239696491
2015-12-27 22:03:10,Women's Apparel,O'Brien Men's Neoprene Life Vest,1,512.179132116,512.278518106,396.129316407,66.525906096,0.042226787,353.538399281,2,1,0,First Class,Pacific Asia,South Asia,Consumer,CLOSED,Advance shipping,-2,548.7427449771614,63.66926680396044
2017-06-15 20:16:52,Shop By Sport,Nike Men's Free 5.0+ Running Shoe,4,123.49598356,123.470569563,150.284634361,0.342352134,0.01001477,155.234960823,5,4,0,Standard Class,Pacific Asia,North Africa,Corporate,PENDING_PAYMENT,Advance shipping,0,123.48760059325146,1.092005962965791
2015-08-24 09:21:12,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1,191.672919672,191.710682781,120.481095281,0.008542475,0.010000017,134.274833608,2,2,0,First Class,Pacific Asia,South America,Consumer,COMPLETE,Late delivery,-2,199.52598615291922,0.24907634892028596
2016-12-03 19:08:49,Indoor/Outdoor Games,Nike Men's CJ Elite 2 TD Football Cleat,1,99.765628987,99.841111547,86.011228122,8.396926774,0.023323046,69.349027332,3,2,1,Standard Class,USCA,East of USA,Consumer,CLOSED,Late delivery,3,101.02724615965698,11.82397277064947
2015-04-27 17:22:06,Water Sports,Pelican Sunstream 100 Kayak,1,78.519944583,78.520388432,113.842279722,3.889571076,0.012403171,107.08286666,6,0,1,Same Day,LATAM,Northern Europe,Corporate,ON_HOLD,Late delivery,1,77.7478030608049,4.698320946990924
2017-11-13 02:54:33,Shop By Sport,Field & Stream Sportsman 16 Gun Fire Safe,4,79.417048766,79.429939778,200.806809792,26.29052546,0.039473022,163.803378405,4,4,0,Standard Class,Africa,West Africa,Consumer,PENDING,Shipping on time,2,79.32026884234719,15.371412041454008
2015-04-16 18:55:49,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2,11.655413572,11.655939209,107.502091106,12.795448661,0.020899904,101.963525975,2,4,0,Standard Class,Europe,Central America,Home Office,PENDING,Late delivery,0,11.305100637782633,2.525825272773559
2015-04-23 12:17:56,Fishing,Under Armour Girls' Toddler Spine Surge Runni,4,99.273006141,99.262437376,82.385912144,6.548085167,0.011471353,71.478703035,2,4,0,Second Class,Pacific Asia,Southern Europe,Consumer,COMPLETE,Late delivery,-2,99.4209509720975,10.947894854486243
2017-05-16 06:30:30,Cleats,Perfect Fitness Perfect Rip Deck,3,127.141290513,127.226721534,260.29801995,28.387270506,0.077935662,226.077686957,5,4,0,Standard Class,Europe,Western Europe,Consumer,PENDING_PAYMENT,Late delivery,-1,129.8602193483438,17.182029149102526
2017-07-06 08:48:56,Cleats,Perfect Fitness Perfect Rip Deck,1,208.621725322,208.440797485,133.311079094,41.889078395,0.116359168,105.428544953,3,4,0,Standard Class,Pacific Asia,US Center ,Corporate,PENDING_PAYMENT,Advance shipping,-2,219.6935489956341,46.23254994183032
2016-07-01 21:12:54,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,1,172.174390495,172.154307683,196.63979428,1.600084298,0.012522407,187.315688055,6,2,0,First Class,LATAM,Central America,Home Office,COMPLETE,Late delivery,2,178.92419324028393,3.808373587793928
2015-02-17 08:36:49,Cleats,Perfect Fitness Perfect Rip Deck,1,136.103944778,136.09070908,235.378670945,9.316338902,0.010615651,226.547715211,2,2,0,Second Class,Europe,Western Europe,Consumer,SUSPECTED_FRAUD,Late delivery,-2,139.03895677696016,4.5072899142406015
2015-02-17 09:19:52,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1,20.181033687,20.182811253,21.849316927,0.936692685,0.021189187,19.02617649,6,0,1,First Class,Europe,Eastern Asia,Consumer,PROCESSING,Late delivery,3,18.94121835442776,1.489744411234436
2017-09-16 18:21:03,Cleats,Glove It Imperial Golf Towel,4,95.535287624,95.525728277,206.568933924,3.717993164,0.015500238,191.958872236,3,1,0,Second Class,Pacific Asia,West of USA ,Home Office,COMPLETE,Late delivery,1,98.20701331042167,2.71338556079297
2016-10-08 09:57:39,Cleats,Under Armour Girls' Toddler Spine Surge Runni,1,54.638447397,54.643708696,133.404971953,28.267003036,0.076466713,115.129160746,5,4,1,Standard Class,USCA,West Africa,Consumer,PENDING,Advance shipping,0,53.430544406498115,19.887603254574916
2015-05-06 02:48:30,Shop By Sport,Field & Stream Sportsman 16 Gun Fire Safe,1,150.553039967,150.529089256,270.630680407,1.60002921,0.010478601,248.893264437,5,4,0,Standard Class,Pacific Asia,West Asia,Consumer,COMPLETE,Late delivery,-2,154.825671510845,2.096974657435713
2015-12-04 21:21:23,Water Sports,Pelican Sunstream 100 Kayak,2,70.974379486,70.950690306,283.656231145,2.941682545,0.010049438,297.219778056,2,4,1,Standard Class,Africa,East of USA,Consumer,COMPLETE,Advance shipping,-2,69.63735233114461,1.6831279012465183
2015-11-16 18:32:54,Shop By Sport,Field & Stream Sportsman 16 Gun Fire Safe,1,169.896848959,169.896497481,202.807409354,31.772495667,0.098570657,172.383019455,5,4,1,Standard Class,Europe,South America,Consumer,COMPLETE,Late delivery,0,174.79553632870903,24.73083275736282
2017-07-25 22:05:27,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2,243.969432453,243.875472931,441.462545172,10.531244985,0.012914942,436.157993896,6,1,1,Second Class,Africa,West Africa,Corporate,CLOSED,Late delivery,1,254.46298442062422,6.88938055049189
2017-03-02 01:00:20,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,1,87.792076235,87.787097717,219.109545656,7.675688691,0.014299676,210.784574301,2,1,1,Same Day,Europe,South Asia,Corporate,PENDING_PAYMENT,Late delivery,0,88.44476580542187,4.499987614892972
2017-04-01 18:55:49,Fishing,Nike Men's Free 5.0+ Running Shoe,2,144.603945025,144.693135292,345.321273534,10.694668773,0.032681566,336.838360169,3,4,0,Standard Class,Europe,Northern Europe,Home Office,PENDING_PAYMENT,Advance shipping,-2,148.80988674309975,5.558285962744729
2017-06-02 05:30:37,Cameras ,Sports Books ,1,127.548669139,127.544873458,174.275243781,39.265463388,0.12625092,131.70942262,4,4,1,Standard Class,Europe,Central America,Home Office,PROCESSING,Shipping canceled,2,129.4648151692984,32.19703611036843
2015-08-13 13:18:15,Women's Apparel,Nike Men's CJ Elite 2 TD Football Cleat,2,20.314781346,20.31708704,43.48970796,2.597329975,0.031813742,38.494400195,6,1,0,Standard Class,LATAM,South America,Corporate,PROCESSING,Advance shipping,-1,19.260438954493406,2.4274491229216197
2015-09-18 22:08:21,Indoor/Outdoor Games,Nike Men's Free 5.0+ Running Shoe,5,25.770912932,25.751030007,90.313113114,0.425090934,0.010029894,90.651309761,6,4,0,Standard Class,Europe,Southeast Asia,Home Office,CLOSED,Shipping on time,1,24.225380717777625,0.48401478792219155
2015-07-15 06:07:46,Cardio Equipment,Perfect Fitness Perfect Rip Deck,1,46.485819327,46.512036536,180.569053596,36.808946966,0.030332038,156.715053853,2,4,0,Second Class,LATAM,Central America,Consumer,PROCESSING,Shipping on time,-1,44.869467187862725,14.125319236999406
2015-07-29 19:53:49,Cleats,Under Armour Girls' Toddler Spine Surge Runni,1,88.099350291,88.135789228,108.075545672,0.657477544,0.011077008,97.262014684,6,0,1,First Class,USCA,Southeast Asia,Home Office,PENDING_PAYMENT,Shipping on time,2,87.81674985889705,1.6172788667300753
2017-04-02 22:44:36,Men's Footwear,Nike Men's Dri-FIT Victory Golf Polo,3,332.475669976,332.514355069,450.634087428,11.798442809,0.013197698,428.742075198,6,4,0,Second Class,LATAM,Central America,Corporate,PROCESSING,Late delivery,1,352.8242299455205,12.947024872438496
